kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
23,nedelja,2/9/20,6:00 PM,8,Parma,3,Lazio,0,1,Italy,19
23,nedelja,2/9/20,8:45 PM,2,Inter,6,AC Milan,4,2,Italy,19
24,sobota,2/15/20,3:00 PM,17,Lecce,20,SPAL,2,1,Italy,19
24,sobota,2/15/20,6:00 PM,7,Bologna,18,Genoa,0,3,Italy,19
24,sobota,2/15/20,8:45 PM,4,Atalanta BC,5,AS Roma,2,1,Italy,19
24,nedelja,2/16/20,12:30 PM,15,Udinese Calcio,6,Hellas Verona,0,0,Italy,19
24,nedelja,2/16/20,3:00 PM,1,Juventus,19,Brescia,2,0,Italy,19
24,nedelja,2/16/20,3:00 PM,16,Sampdoria,14,Fiorentina,1,5,Italy,19
24,nedelja,2/16/20,3:00 PM,12,Sassuolo,10,Parma,0,1,Italy,19
24,nedelja,2/16/20,6:00 PM,9,Cagliari Calcio,11,SSC Napoli,0,1,Italy,19
24,nedelja,2/16/20,8:45 PM,3,Lazio,2,Inter,2,1,Italy,19
24,ponedeljek,2/17/20,8:45 PM,8,AC Milan,13,Torino,1,0,Italy,19
25,petek,2/21/20,8:45 PM,19,Brescia,10,SSC Napoli,1,2,Italy,19
25,sobota,2/22/20,3:00 PM,9,Bologna,15,Udinese Calcio,1,1,Italy,19
25,sobota,2/22/20,6:00 PM,20,SPAL,1,Juventus,1,2,Italy,19
25,sobota,2/22/20,8:45 PM,13,Fiorentina,6,AC Milan,1,1,Italy,19
25,nedelja,2/23/20,12:30 PM,18,Genoa,2,Lazio,2,3,Italy,19
25,nedelja,2/23/20,6:00 PM,5,AS Roma,16,Lecce,4,0,Italy,19
25,sobota,6/20/20,7:30 PM,14,Torino,8,Parma,1,1,Italy,19
25,sobota,6/20/20,9:45 PM,7,Hellas Verona,11,Cagliari Calcio,2,1,Italy,19
25,nedelja,6/21/20,7:30 PM,4,Atalanta BC,12,Sassuolo,4,1,Italy,19
25,nedelja,6/21/20,9:45 PM,3,Inter,17,Sampdoria,2,1,Italy,19
26,sobota,2/29/20,3:00 PM,2,Lazio,10,Bologna,2,0,Italy,19
26,sobota,2/29/20,8:45 PM,9,SSC Napoli,14,Torino,2,1,Italy,19
26,nedelja,3/1/20,3:00 PM,16,Lecce,4,Atalanta BC,2,7,Italy,19
26,nedelja,3/1/20,6:00 PM,11,Cagliari Calcio,5,AS Roma,3,4,Italy,19
26,nedelja,3/8/20,1:45 PM,8,Parma,20,SPAL,0,1,Italy,19
26,nedelja,3/8/20,3:00 PM,7,AC Milan,18,Genoa,1,2,Italy,19
26,nedelja,3/8/20,3:00 PM,17,Sampdoria,6,Hellas Verona,2,1,Italy,19
26,nedelja,3/8/20,6:00 PM,15,Udinese Calcio,12,Fiorentina,0,0,Italy,19
26,nedelja,3/8/20,8:45 PM,1,Juventus,3,Inter,2,0,Italy,19
26,ponedeljek,3/9/20,6:30 PM,13,Sassuolo,19,Brescia,3,0,Italy,19
27,ponedeljek,6/22/20,7:30 PM,13,Fiorentina,20,Brescia,1,1,Italy,19
27,ponedeljek,6/22/20,7:30 PM,18,Lecce,8,AC Milan,1,4,Italy,19
27,ponedeljek,6/22/20,9:45 PM,10,Bologna,1,Juventus,0,2,Italy,19
27,torek,6/23/20,7:30 PM,19,SPAL,11,Cagliari Calcio,0,1,Italy,19
27,torek,6/23/20,7:30 PM,7,Hellas Verona,6,SSC Napoli,0,2,Italy,19
27,torek,6/23/20,9:45 PM,17,Genoa,9,Parma,1,4,Italy,19
